ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,entry_price,stop_price,target_1,rr_ratio
META,LONG,0.5925675122799998,5.925675122799998,0.0,3.5554,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.9200604838386531,12.0,1.0,2.355766671636319,0.000433,0.000142,225040.1486160937,191054.70106662175,4.041428,3.950867,1.0,1.0,0.396814,0.503501,0.0,0.03,0.0,0.0,0.0,0.0,,,,
SILJ,LONG,0.5874182260319898,5.874182260319898,0.0,3.5245,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,3553.833860492755,6.0,1.0,99.0,0.001954,0.000366,12612.583221805735,3.894281905429991,3.399952,0.081774,0.0,0.0,0.000572,0.366231,0.0,0.0,0.0,0.0,0.0,0.0,,,,
PRAX,LONG,0.5840403501110999,5.840403501110999,0.0,3.5042,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,2.0,1.0,99.0,0.002648,0.0,89142.2003509301,0.0,40.0,,2.0,0.0,0.468206,0.0,0.0,0.45,0.0,0.0,0.0,0.0,,,,
EXPE,LONG,0.5537466572736567,5.537466572736567,0.0,3.3225,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,315674.0956731533,13.0,1.0,5.098126782885414e-05,0.001133,0.000378,0.23838606199699655,7481.526361322099,1.824572,2.008145,1.0,2.0,0.772496,1.6e-05,0.0,0.96,0.0,0.0,0.0,0.0,,,,
DAL,LONG,0.5067097110343068,5.067097110343068,4.46,5.6715,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",9.0,NEGATIVE,retest_and_confirm,-6154721.73,,80.0,60.0,20.79,9.41,461526.0,294283.0,0.638,375070.0,211476.0,169263.0,1.604880039346506,4.0,1.0,99.0,0.0008,0.0,84421.79242607387,0.0,1.769263,0.103781,0.0,0.0,0.65971,0.0,0.0,0.63,0.53,1.4,1.66,0.25,,,,
AFRM,LONG,0.49752850769231205,4.975285076923121,0.0,2.9852,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,43.54807372072136,10.0,1.0,7.646771238317982,0.00352,0.002029,0.4193226968291661,0.05483656876355075,0.7609,4.095698,2.0,1.0,0.090683,0.61079,0.0,0.41,0.0,0.0,0.0,0.0,,,,
PLTR,LONG,0.49381305090602856,4.938130509060286,3.44,4.5811,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended","room_to_target, trend_aligned",5.4,POSITIVE,ema_pullback,76212502.11,153.15,200.0,100.0,30.47,34.77,1564844.0,1690053.0,1.08,770110.0,792231.0,1692556.0,0.8335074765621842,17.0,1.0,5.338760539445747,0.000438,7.8e-05,194366.2687016468,87375.9070925441,0.640967,0.149885,1.0,0.0,0.681191,0.503368,0.0,0.85,0.0,1.2,0.63,0.76,,,,
IDYA,LONG,0.47639161765652527,4.763916176565253,0.0,2.8583,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.4910820804529425,3.0,1.0,99.0,0.004797,0.0,0.0012845235582593618,0.0,1.377246,,0.0,0.0,0.598568,0.0,0.0,0.12,0.0,0.0,0.0,0.0,,,,
RCAT,LONG,0.45907795628756853,4.590779562875685,5.74,5.4374,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,7.1,NEUTRAL,ema_pullback,,,20.0,14.0,27.71,10.6,154336.0,63779.0,0.413,118176.0,7084.0,92855.0,9.197295527315418,3.0,0.7,6.439887406949766,0.001396,0.000157,104938.40996706582,32590.138098942196,0.600569,0.888651,0.0,0.0,0.128521,0.0,1.86,0.79,0.36,1.2,0.97,0.55,,,,
CRWD,LONG,0.45313820254425574,4.531382025442557,0.0,2.7188,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,322626.8799838911,8.0,1.0,99.0,0.000362,7.3e-05,41264.18977144065,0.26296357932904346,0.17293,0.071332,2.0,1.0,0.53434,0.05583,0.0,0.38,0.0,0.0,0.0,0.0,,,,
AVGO,LONG,0.42995059536280356,4.299505953628035,0.0,2.5797,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,7.703103317462688,6.0,1.0,99.0,0.000143,6e-06,145959.64917002994,9.810452172758854,0.129378,0.137223,1.0,0.0,0.546508,0.0,0.0,0.73,0.0,0.0,0.0,0.0,,,,
B,LONG,0.4271644055342788,4.271644055342788,0.0,2.563,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,2008510.8957439265,7.0,1.0,2.7282166236693794,0.000615,0.000299,22411.002608104514,20536.31153559418,0.27802,7.750106,1.0,1.0,0.407937,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,
RKLB,LONG,0.4151890552334412,4.151890552334412,0.0,2.4911,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,1458.4981244109792,2.0,1.0,0.0006856368090317938,0.000503,0.00017,98.24393610548887,143288.5965446076,4.249042,6.578947,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,,,,
MCHP,LONG,0.40208724113644756,4.020872411364476,0.0,2.4125,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.8402268607390919,2.0,1.0,99.0,0.000313,0.0,37920.20308883646,0.0,588.850261,,0.0,0.0,0.295831,0.0,0.0,0.77,0.0,0.0,0.0,0.0,,,,
JBL,LONG,0.3962902969378677,3.962902969378677,5.55,5.0465,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",7.0,NEUTRAL,support_ema_confluence,,,310.0,240.0,12.47,12.92,22377.0,15809.0,0.706,20642.0,3718.0,13826.0,0.0,1.0,0.7,99.0,0.003257,0.0,0.04437794564479089,0.0,5.097015,,0.0,0.0,0.0,0.0,1.59,0.33,0.0,1.6,1.89,0.14,,,,
TSLA,LONG,0.3913837988989879,3.913837988989879,0.0,2.3483,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,1.85654920536126,8.0,1.0,3.776451711497906,6.7e-05,1.7e-05,215768.64108732124,95225.47335036974,0.155793,0.143579,1.0,0.0,0.7314,0.585157,0.0,0.54,0.0,0.0,0.0,0.0,,,,
CRCL,LONG,0.3692330535873295,3.692330535873295,6.35,4.6912,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,4.7,POSITIVE,trend_continuation,1125665.19,101.95,150.0,70.0,46.79,31.5,360739.0,304321.0,0.844,286564.0,130854.0,247642.0,4.18497788596255,3.0,1.0,4.987630535130478,4.1e-05,9e-06,40154.66139195132,16101.69843540781,1.468402,0.061204,1.0,1.0,0.388197,0.0,2.31,0.63,1.0,1.4,0.01,1.0,,,,
AMZN,LONG,0.3688163309960535,3.688163309960535,0.0,2.2129,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,5289.415746655839,9.0,1.0,1.3122216894567489,0.000117,6.8e-05,52199.99917251188,79559.72621382646,0.101016,0.062679,0.0,0.0,0.38664,0.140239,0.0,0.72,0.0,0.0,0.0,0.0,,,,
LYB,LONG,0.3624259465733811,3.624259465733811,0.0,2.1746,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,5.0483558493556515,4.0,1.0,99.0,0.0009,0.0,0.1220822393051548,0.0,0.566247,,0.0,0.0,0.299016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
SQQQ,LONG,0.3567748855204278,3.567748855204278,7.79,4.9609,"wall_proximity (1.8%, 0.4 ATR)","confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakout, trend_aligned",none,4.2,NEUTRAL,structural_breakout,,,80.0,65.0,1.82,17.27,133206.0,70034.0,0.526,135388.0,35965.0,31887.0,2.7466050504714112,2.0,1.0,99.0,6.8e-05,0.0,30.70464012212011,0.0,5.231884,,1.0,0.0,0.266908,0.0,2.18,0.69,1.0,2.0,1.35,0.56,,,,
DIS,SHORT,0.6584093904207767,6.5840939042077675,5.62,6.378,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.0,NEGATIVE,bounce_and_fail,-32673042.56,,150.0,95.0,54.48,2.16,316157.0,260637.0,0.824,142072.0,147275.0,287447.0,5387.613362126705,8.0,1.0,0.049235215925958656,0.000364,0.001035,7238.5428572892915,88211.7734774413,0.391955,11.619383,0.0,1.0,0.001889,0.265934,2.42,0.13,0.0,1.0,1.9,0.18,,,,
PL,SHORT,0.6051145102047983,6.051145102047983,0.0,3.6307,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,564.4878065606084,5.0,1.0,99.0,0.000343,0.004108,34691.87638108446,104.21294325448343,144.213333,46.4,0.0,0.0,0.648746,0.472702,0.0,0.2,0.0,0.0,0.0,0.0,,,,
GEV,SHORT,0.5878584483890963,5.878584483890963,0.0,3.5272,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,526844.4668657552,20.0,1.0,0.15191549003524737,0.000444,0.000779,4329.619664572927,28500.185620099503,1.449154,1.796813,1.0,2.0,0.451025,1.6e-05,0.0,0.33,0.0,0.0,0.0,0.0,,,,
VRT,SHORT,0.5457560566050376,5.457560566050375,0.0,3.2745,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,23214.230177713132,9.0,1.0,0.0856936516761993,9e-05,0.000285,12784.331488370492,119349.1582006767,0.164073,2.503854,0.0,1.0,0.246279,0.101822,0.0,0.76,0.0,0.0,0.0,0.0,,,,
DB,SHORT,0.5215668190133111,5.215668190133112,0.0,3.1294,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.001898,0.0,172152.81998140944,,35.195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
RTX,SHORT,0.5171083999242989,5.171083999242989,5.84,5.4375,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume,5.5,NEUTRAL,resistance_ema_confluence,,,230.0,175.0,19.34,9.2,125051.0,87530.0,0.7,76238.0,72527.0,63816.0,1835393.697219012,5.0,1.0,6.216988480327212e-06,0.000124,0.00029,0.2263987257278539,54624.21068760082,6.414201,10.8275,1.0,2.0,0.086363,2.2e-05,1.67,0.18,0.51,1.6,1.81,0.08,,,,
DELL,SHORT,0.4849124430132039,4.849124430132039,0.0,2.9095,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,15.282126241751774,4.0,1.0,0.21923660143797555,0.000178,0.000612,61350.30343171174,279836.0448452236,1.247339,1.226063,1.0,0.0,0.378711,4.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,,,,
NFLX,SHORT,0.4823704902253944,4.823704902253944,0.0,2.8942,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,1711.4871938248743,12.0,1.0,0.11211934302393738,0.000144,0.000394,8092.529864473496,101048.94931326923,0.615392,0.187735,1.0,2.0,0.321851,0.548014,0.0,1.0,0.0,0.0,0.0,0.0,,,,
GXO,SHORT,0.45,4.5,5.39,5.327,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",7.3,NEUTRAL,trend_continuation,,,60.0,45.0,16.73,12.45,34471.0,14020.0,0.407,9289.0,32613.0,6589.0,0.0,1.0,1.0,0.0,0.0,0.02532,0.0,0.04157601237814895,,625.0,0.0,0.0,0.0,0.0,2.46,0.18,0.17,1.4,1.16,0.03,,,,
XLV,SHORT,0.4267619213723758,4.267619213723758,0.0,2.5606,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,638307.1762536744,3.0,1.0,0.0,0.0,9.3e-05,0.0,15157.867360069198,,15.86038,0.0,2.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,
NBIS,SHORT,0.41847193409136857,4.184719340913686,0.0,2.5108,watchlist_reeval_failed,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.9411730473467379,4.0,1.0,0.0,0.0,0.000329,0.0,87973.87114436657,,1.713225,0.0,0.0,0.0,0.651361,0.0,0.75,0.0,0.0,0.0,0.0,,,,
CVNA,SHORT,0.39412591245028794,3.9412591245028796,5.52,5.1266,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",7.5,NEGATIVE,trend_continuation,-1619018.44,299.95,400.0,200.0,33.08,33.46,227211.0,146689.0,0.646,162125.0,79456.0,132319.0,7.856999724709776,2.0,1.0,0.06363752291189868,3.4e-05,0.000359,14021.020257834996,220326.3046119195,0.021632,0.259109,0.0,0.0,0.0,0.0,2.59,0.67,0.03,1.4,0.72,0.12,,,,
PANW,SHORT,0.39165659730675834,3.9165659730675833,6.68,5.8023,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume,9.2,NEGATIVE,resistance_ema_confluence,-13269474.23,158.31,180.0,150.0,13.66,5.28,235336.0,238128.0,1.012,89107.0,112427.0,271930.0,478831.20552490494,11.0,1.0,2.8588143863402835,0.00012,0.000419,36559.12508535011,2841.8249389625344,2.44724,0.606345,1.0,2.0,1e-06,0.002111,1.66,0.57,1.0,1.6,1.72,0.13,,,,
